,class,tweet
22973,1,Word to Ray Rice ; if I marry you ain't gone be no divorces bitch. only way outta this is in a box or in handcuffs.;
22974,2,Word to my bird! 
22975,1,Word up doe! GM Good morning....it's a celebration bitches!
22976,1,Word... But what r Dms? A twitter crush is some bitch shit. Man up &amp; enter her Dm's bruh
22977,1,Words for my single niggaz out here! too many bad bitches better than the last so never sweat a chick man they confused and that's ok.
22978,1,"Work ,nigga fuck work!! It's Friday bitches, fuck Friday!! All about Saturday !!! Tomorrow will be epic!!"
22979,1,Work be having a bitch enervated and shit.
22980,1,Work is such a bitch right now
22981,1,Work out hoe 
22982,1,Work right now is bitch
22983,2,Working Saturday is for the birds #FML
22984,1,World War Z is on Netflix yasssss bitch yasssss
22985,0,Worlds biggest faggot lol
22986,1,"Worst shit ever.... mayo already trash, and to mix that trash shit wit the gawd condiment that is ketchup is ultimate trash"
22987,2,Would you be interested in some eggplant? twerk on me 
22988,1,Would you drink with a nigguh? Do you smoke weed?
22989,2,"Would you rather be a monkey or a gorilla? ; Neither, they're both hairy! But if I had to choose, a monkey. They... "
22990,1,Would've liked some more backup but I can handle myself against a gang of retards.
22991,1,"Wow , that's a stupid bitch ;;"
22992,1,Wow I swear I'm gonna cunt punch you
22993,1,Wow fucken Bradley sucks ass. And his coach said this niggah can play for Barcelona hahahahahaha
22994,1,"Wow my cuzin dont like lil snupe, this niggah trippin"
22995,1,Wow my dad just racked me what a fag
22996,2,Wow redskins don't want this
22997,2,"Wow, Charlie Strong is cleaning house. Might be upwards of 10 released before he is done. "
22998,1,"Wow, the whiggers at the Tea Party Nation banned me. I didn't even use any bad words! Maybe my racist founding father quotes did it..."
22999,2,Wow. No yellow yet? = Pagenaud and Marco screwed. Maybe no yellow coming
23000,1,Wow... So THIS is why big titties were slandered today?!!; U bitch! Stop the bullshit ... 
23001,1,Wowwww this bitch is so ratchet holy crap
23002,1,Wrote the absolute worst paper of my life last week and still got a B+. Gotta love taking freshman English #retards
23003,1,Wtf I look like lying about knowing a bitch for ? If I don't know the hoe I don't know the hoe. TF it's SIMPLE ;
23004,1,Wtf am I watching bgc I hat watching these ugly ass ghetto hoes put there family name to shame
23005,1,Wtf bitch
23006,1,Wtf for real now all these stupid bitches are cutting over some kid smoking pot? I can guarantee over half of them smoke pot themselves #smh
23007,1,"Wtf, ""Show me the hoe facts"""
23008,1,Wtf... 3 days &amp; 3 nights! If I go another day..... all I know is im going ape shit....
23009,1,Wussup pussies ;) #ImBack #NewTwitter
23010,1,Wut a bitch
23011,1,"Xavier a hoe, he never lookin out.."
23012,1,Y Rick such a weak hoe n this season? Not a good look fam
23013,1,Y se acab;!! Mexico wins 3-0! That's my team bitches ;;; #VIVAMEXICO
23014,1,Y u a bitch doe?
23015,1,Y;all saying you wouldn;t eat her pussy? More for me
23016,1,Y'all Mfs better believe in karma ... That bitch oh so real
23017,1,Y'all all some hoes
23018,1,Y'all be cool out there in that cold chasing them hoes ;;
23019,1,"Y'all be giving the pooest bitches so much hype, stop it."
23020,1,Y'all be letting ya side bitches in the house y'all trippin
23021,1,Y'all bitches FAKE ;;
23022,1,"Y'all bitches be coming up with some dumb shit... What the fuck is ""fleek""? ;"
23023,1,Y'all bitches better stop the madness .....
23024,1,Y'all bitches need to sandos!
23025,1,Y'all bitches wanna be so different and y'all really so basic;;;
23026,1,Y'all bitches want a good dude but can't be real at all then want to blame them for their reaction to your bullshit. Grow the fuck up.
23027,1,Y'all can have Skylar Diggins. looks like a tranny to me
23028,1,"Y'all can have these so called ""bad bitches"". I'm looking for a nerd like Rocky Balboa had."
23029,1,"Y'all can say ""Imma make it way farther than you.""all you want but aye I'm gonna have fun bitch so SUCK A DIIICCCKKK!!"
23030,1,Y'all dumb bitches out here FUCKING UP
23031,1,Y'all entertained by these bitch az niggas hitting women? Smh Who raised you?
23032,1,"Y'all folks basic , ya parents both racist , I'm lawyering these hoes out here , beatin cases"
23033,1,Y'all hoes believe anything though
23034,1,"Y'all hoes broke, be stealing from the mall but be flexing"
23035,1,"Y'all hoes don't need a valentine , Y'all need Jesus"
23036,1,Y'all hoes love everyday
23037,1,Y'all hoes nasty letting any body hit an eat y'all out smh
23038,0,Y'all hoes really get mad cause a nigga don't want cha
23039,1,Y'all hoes so ugh
23040,1,Y'all know what I'm thankful for..... Ya bitch lmaoo my sister funny
23041,1,Y'all lonely ass bitches sure do give out a lot of relationship advice....
23042,1,"Y'all men need to watch these ""cream pies"" bitches be having yeast infections &amp; on a 7 day monistat treatment. Know the difference"
23043,1,Y'all motha fuckas best love my foam party in July. This shit is already a bitch.
23044,1,"Y'all niggas ain't talking bout nothin.. Not a thang, not a not a thang hoe"
23045,1,Y'all pussy ass niqqa need to make some moves &amp;&amp; get up there ;;;
23046,1,Y'all really risk ur lives weaving in &amp; out of traffic traveling thru two counties for some pussy?
23047,2,"Y'all saw how mad that little chunky boy was? He wouldn't even let his dad touch him, bruh lmao"
23048,2,Y'all sleep on Shy Glizzy ; Young Jefe;
23049,2,Y'all suck on flappy bird
23050,1,Y'all think would call my daughter a nigger? 
23051,1,Y'all trying to use The Lord to sell pussy on this corner... I already know!
23052,1,Y'all tweet the same shit everytime I get back on this bitch
23053,1,Y'all wake tf up. Y'all are pussies it's summer time turn tf up!
23054,1,Y'all weird on here. Fake hoes for attention
23055,2,YES!! NO!!! Will YOU buy the new Caramel Apple flavor of Oreos? 
23056,1,YMCMB always get caught up with strippers. Tyga actually had a child with one. Niggas get rich a buy bitches
23057,1,YOU and them bitches that you came wit
23058,1,"Ya bitch aint bad nigga, u aint got no taste"
23059,1,Ya bitch basic if she trippin off your social networks profiles.
23060,1,Ya bitch choosin 
23061,1,Ya bitch got my dirty pistol in her crib uoeno it
23062,1,Ya bitch pussy good I ain't heard it .... I been in there! ;;;;
23063,1,Ya bitch wnna ride with me
23064,1,Ya bitches dumb as fuck for the felon.
23065,1,Ya kno nigga got two accounts...; When the lil bitch start Tweetin... She'll see these tweets or someone will snitch
23066,1,Ya last nicca couldn't beat it .. I hit it like a free throw!
23067,1,Ya last nicca couldn't beat it ... I hit it like a free throw!
23068,1,Ya lit stupid ass bitch I ain't fuccin witchuuuu ;;
23069,1,"Ya need a real nigga shawty, so come &amp; throw that pussy shawty. Studio"
23070,2,Ya'll take note. There ain't never tornadoes where colored folk live
23071,1,Yaaaaaas bitch
23072,1,Yaaaas bitch yaaaaaas
23073,1,"Yaaaasss, bitch! In more important news... ; "
23074,1,"Yaaaassss. These bitches sad !! "" You don't like me why? ""Cause my friend don't."" ;; that's basically how girls work."""
23075,1,"Yaaasss! When a hoe is talking about how they really don't be hoes..... ; like girl, if you gotta explain it.. 9/10 a hoe."
23076,1,Yahhhhhh bitch YAHHHH
23077,1,Yal jus fags screen shootin the shit out of my stories ; 
23078,1,Yall Niggahs got me fucked up thinkin ima soft ass Lemme sing a love song to you ass niggah ; .
23079,1,Yall bitches be liking yall asses ate lmfao
23080,1,Yall bitches only muslim when yall hair fucked up ctfu stop that youngs!!
23081,1,Yall bitches should be girlfriends for Halloween since yall been sidechiccs all year ;;;
23082,1,Yall black ass hoes aint east African
23083,1,Yall can stop RTing that whataburger shit too cuz I'm still gon eat there. Shouldn't have ordered the chicken dumb bitch.
23084,1,Yall couldn't wAit till Halloween to dress up like hoes
23085,1,Yall don't want a nigga unless other bitches want him.. But when you get him you get mad cuz those same bitches still want him. ;?
23086,1,Yall hoes got nothing better to do than to gossip and play telephone.
23087,1,Yall hoes still play around with the wrong shit I see.. Smh.
23088,2,Yall know Skip Bayless is about to slit his wrists over Romo! Lol
23089,1,Yall letting these hoes fuck you with the strap after you said no?
23090,1,Yall live for bitches and blunts. We live for weed and money!!!!!!
23091,1,Yall out here fuckin other women's men risking ya life &amp; freedom but I'm out here single &amp; dolo with no bitch you gotta worry about.
23092,1,Yall see Chojis kid? Big ass black bitch
23093,1,Yall trustin these hoes... I've never been that gullible
23094,1,Yandy gotta pay me for dick im sorry...that bitch ugly
23095,2,Yankee homeruns make me all tingly.
23096,2,Yankee pinstripes might be the best unis in the MLB but the gray road ones are the worst CC looks like an elephant trapped in a circus tent
23097,2,Yankees getting killed
23098,2,Yankees great Joe DiMaggio reportedly used to beat wife Marilyn Monroe. Here she is in 1954 announcing divorce 
23099,2,Yankees season over tho. So yeah.
23100,2,Yankees should have NEVER gave away Melky. Guy can flat out HIT. #yankees #giants
23101,2,Yankees shouldn't rely on the long ball in the playoffs #Yankees #MLB
23102,2,Yanks choked too..... Lost 4 strait remember
23103,2,Yanks won't make the playoffs but we ain't in the AL basement. That's the Red Sox position:
23104,1,Yas bitches YAS ; 
23105,1,Yas bitches 
23106,1,Yasss bitch yass
23107,1,Yasss bitches I'm brown;
23108,2,Yasss brownies &amp; ice cream ; 
23109,1,Yay I'm a redneck piece of shit! #sorrynotsorry
23110,1,Yayyyy I'm gonna be jacking off to these bitches all day today 
23111,1,"Yaz bitch yaz, "
23112,1,Yea I see ya hoe
23113,1,"Yea I'm illiterate, hot as a skillet bitch. ;"
23114,1,"Yea Oscar your a grouch.. ""Bitch I live in a fuckin trash can"""
23115,0,"Yea alright redneck white trash"" Stupid niggers hollering out their car going down the road trying to hit on me! Fuck y'all!"""
23116,1,Yea bitch ; how dat shit feel 
23117,2,Yea buddy A lot of NBA trash talk going on
23118,1,Yea randy that white 745 changed my whole mind that hoe nice
23119,1,Yea you bad but hoe so what
23120,1,Yea you bad but hoe so what??
23121,1,"Yea, Mike had a bitch-ass referee in Tokyo "
23122,1,"Yea, my bitch is crazy. So what?"
23123,1,Yeaaa bitch I be with dog like shaggy yea we stay clean but we get dirty like Harry
23124,1,Yeah Chris Brown definitely the realest waffle cone colored nigga of all time for that no bullshit song b that's exactly how I be feelin
23125,1,Yeah I can just tell by the weather that I won't be gettin any pussy today
23126,1,Yeah I have acne but I still pull hotter bitches than you (-:
23127,1,"Yeah I tried and you bein all blind and shit. Lol peace, bitch.;"
23128,1,Yeah at&amp;t needs to get fucked up with this fuckin water proof galaxy-_- got cheerios slidin down the bitch an shit
